time,state,cameraY,chestY,pivotY,cameraSpeed,cameraAcceleration,dt
9.52253,Balanced,2.14659,0.90397,1.56444,0.00003,0.01330,0.00212
9.52451,Balanced,2.14659,0.90397,1.56444,0.00000,0.01420,0.00198
9.52670,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00219
9.52885,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00215
9.53134,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00249
9.53368,Balanced,2.14659,0.90397,1.56444,0.00003,0.01089,0.00234
9.53595,Balanced,2.14659,0.90397,1.56444,0.00000,0.01123,0.00227
9.53826,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00231
9.54051,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00225
9.54252,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00201
9.54485,Balanced,2.14659,0.90397,1.56444,0.00003,0.01095,0.00233
9.54701,Balanced,2.14659,0.90397,1.56444,0.00000,0.01182,0.00216
9.54904,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00203
9.55164,Balanced,2.14659,0.90397,1.56444,0.00002,0.00880,0.00260
9.55365,Balanced,2.14659,0.90397,1.56444,0.00000,0.01139,0.00201
9.55607,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00241
9.55819,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00212
9.56021,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00202
9.56244,Balanced,2.14659,0.90397,1.56444,0.00003,0.01196,0.00223
9.56462,Balanced,2.14659,0.90397,1.56444,0.00000,0.01227,0.00218
9.56684,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00222
9.56914,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00230
9.57164,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00250
9.57380,Balanced,2.14659,0.90397,1.56444,0.00003,0.01282,0.00216
9.57639,Balanced,2.14659,0.90397,1.56444,0.00000,0.01065,0.00260
9.57888,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00249
9.58139,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00251
9.58374,Balanced,2.14659,0.90397,1.56444,0.00003,0.01078,0.00235
9.58653,Balanced,2.14659,0.90397,1.56444,0.00000,0.00911,0.00278
9.58903,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00250
9.59178,Balanced,2.14659,0.90397,1.56444,0.00002,0.00788,0.00275
9.59437,Balanced,2.14659,0.90397,1.56444,0.00000,0.00836,0.00259
9.59677,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00240
9.59918,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00241
9.60152,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00234
9.60381,Balanced,2.14659,0.90397,1.56444,0.00003,0.01132,0.00229
9.60657,Balanced,2.14659,0.90397,1.56444,0.00000,0.00942,0.00276
9.60883,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00226
9.61196,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00313
9.61428,Balanced,2.14659,0.90397,1.56444,0.00003,0.01107,0.00232
9.61667,Balanced,2.14659,0.90397,1.56444,0.00000,0.01075,0.00239
9.61902,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00235
9.62114,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00212
9.62371,Balanced,2.14659,0.90397,1.56444,0.00002,0.00908,0.00256
9.62631,Balanced,2.14659,0.90397,1.56444,0.00000,0.00893,0.00260
9.62871,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00240
9.63188,Balanced,2.14659,0.90397,1.56444,0.00002,0.00593,0.00317
9.63409,Balanced,2.14659,0.90397,1.56444,0.00000,0.00853,0.00220
9.63645,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00237
9.63861,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00215
9.64101,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00240
9.64318,Balanced,2.14659,0.90397,1.56444,0.00003,0.01263,0.00217
9.64537,Balanced,2.14659,0.90397,1.56444,0.00000,0.01250,0.00220
9.64749,Balanced,2.14659,0.90397,1.56444,0.00011,0.05302,0.00212
9.65004,Balanced,2.14659,0.90397,1.56444,0.00009,0.00743,0.00255
9.65212,Balanced,2.14659,0.90397,1.56444,0.00000,0.04499,0.00208
9.65431,Balanced,2.14659,0.90397,1.56444,0.00003,0.01241,0.00219
9.65638,Balanced,2.14659,0.90397,1.56444,0.00000,0.01316,0.00207
9.65871,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00233
9.66098,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00227
9.66306,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00208
9.66538,Balanced,2.14659,0.90397,1.56444,0.00003,0.01108,0.00232
9.66758,Balanced,2.14659,0.90397,1.56444,0.00000,0.01165,0.00221
9.67003,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00245
9.67268,Balanced,2.14659,0.90397,1.56444,0.00002,0.00847,0.00265
9.67506,Balanced,2.14659,0.90397,1.56444,0.00000,0.00945,0.00238
9.67740,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00234
9.67962,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00221
9.68178,Balanced,2.14659,0.90397,1.56444,0.00003,0.01272,0.00216
9.68405,Balanced,2.14659,0.90397,1.56444,0.00000,0.01213,0.00227
9.68655,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00249
9.68885,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00230
9.69149,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00264
9.69353,Balanced,2.14659,0.90397,1.56444,0.00003,0.01423,0.00205
9.69574,Balanced,2.14659,0.90397,1.56444,0.00000,0.01318,0.00221
9.69799,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00225
9.70007,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00208
9.70238,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00231
9.70498,Balanced,2.14659,0.90397,1.56444,0.00002,0.00884,0.00260
9.70753,Balanced,2.14659,0.90397,1.56444,0.00000,0.00899,0.00255
9.71027,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00274
9.71237,Balanced,2.14659,0.90397,1.56444,0.00003,0.01354,0.00210
9.71457,Balanced,2.14659,0.90397,1.56444,0.00000,0.01289,0.00220
9.71676,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00220
9.71895,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00218
9.72133,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00238
9.72342,Balanced,2.14659,0.90397,1.56444,0.00003,0.01369,0.00209
9.72567,Balanced,2.14659,0.90397,1.56444,0.00000,0.01271,0.00225
9.72800,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00233
9.73056,Balanced,2.14659,0.90397,1.56444,0.00000,0.00000,0.00255
