step,fixed_time,frame,input_x,input_y,desired_vx,desired_vy,desired_vz,target_ax,target_ay,target_az,applied_ax,applied_ay,applied_az,grounded,stepped,step_rise,Player_vx,Player_vy,Player_vz,Player_avx,Player_avy,Player_avz,ChestPhysics_vx,ChestPhysics_vy,ChestPhysics_vz,ChestPhysics_angle_x,ChestPhysics_angle_y,ChestPhysics_angle_z,ChestPhysics_rel_avx,ChestPhysics_rel_avy,ChestPhysics_rel_avz,ThighPhysics_L_vx,ThighPhysics_L_vy,ThighPhysics_L_vz,ThighPhysics_L_angle_x,ThighPhysics_L_angle_y,ThighPhysics_L_angle_z,ThighPhysics_L_rel_avx,ThighPhysics_L_rel_avy,ThighPhysics_L_rel_avz,ThighPhysics_R_vx,ThighPhysics_R_vy,ThighPhysics_R_vz,ThighPhysics_R_angle_x,ThighPhysics_R_angle_y,ThighPhysics_R_angle_z,ThighPhysics_R_rel_avx,ThighPhysics_R_rel_avy,ThighPhysics_R_rel_avz,ShinPhysics_L_vx,ShinPhysics_L_vy,ShinPhysics_L_vz,ShinPhysics_L_angle_x,ShinPhysics_L_angle_y,ShinPhysics_L_angle_z,ShinPhysics_L_rel_avx,ShinPhysics_L_rel_avy,ShinPhysics_L_rel_avz,ShinPhysics_R_vx,ShinPhysics_R_vy,ShinPhysics_R_vz,ShinPhysics_R_angle_x,ShinPhysics_R_angle_y,ShinPhysics_R_angle_z,ShinPhysics_R_rel_avx,ShinPhysics_R_rel_avy,ShinPhysics_R_rel_avz,FootPhysics_L_vx,FootPhysics_L_vy,FootPhysics_L_vz,FootPhysics_L_angle_x,FootPhysics_L_angle_y,FootPhysics_L_angle_z,FootPhysics_L_rel_avx,FootPhysics_L_rel_avy,FootPhysics_L_rel_avz,FootPhysics_R_vx,FootPhysics_R_vy,FootPhysics_R_vz,FootPhysics_R_angle_x,FootPhysics_R_angle_y,FootPhysics_R_angle_z,FootPhysics_R_rel_avx,FootPhysics_R_rel_avy,FootPhysics_R_rel_avz,camera_offset_x,camera_offset_y,camera_offset_z,camera_distance
400,7.9999971655328794,2137,0,0,0,0,0,-0.000143446145,0,-0.0009933622,-0.000143446145,0,-0.0009933622,1,0,0,2.86892168E-06,-5.94556332E-06,1.98672351E-05,0,0,0,-0.000626196968,-0.00148375332,-0.000222193281,-0.152191162,0.0288015436,0.0466845371,0.00180892786,6.584398E-05,0.00275526941,0.000124618586,3.46153975E-05,-0.0007238861,0.024037078,0.0346806422,0.0740849,-0.002359382,-1.39286167E-05,-0.00175636832,0.000118823344,7.47442245E-05,-0.000548732642,0.0208998676,0.0335637368,0.0743201151,-0.00486522261,-0.0002271091,-0.0018753995,2.12603645E-05,0.002398327,0.00102317217,4.92203951,0.06152147,0.094300285,0.0498155877,0.000103084356,-0.000142762932,2.10278085E-05,0.002404809,0.00102368556,4.919584,0.0600521863,0.0945106447,0.0496716537,9.79417E-05,-0.000142067409,-0.00031658588,-0.0007712394,-0.001813302,1.165269,0.102195255,-0.0107727051,0.0248093456,0.00179000432,-0.00221172557,-0.000317057478,-0.0007548034,-0.0018084395,1.15600312,0.0994438455,-0.0106201172,0.0247129165,0.00178594864,-0.002248579,-0.5500161,2.1321528,2.73881,3.51421022
401,8.0199971584467118,2143,0,0,0,0,0,-0.000143330966,0,-0.0009936736,-0.000143330966,0,-0.0009936736,1,0,0,2.86661816E-06,1.49011612E-08,1.98734633E-05,0,0,0,-0.000626141438,-0.00147654116,-0.0002221542,-0.152191162,0.02880057,0.04668521,0.00180835114,6.453573E-05,0.00275388267,0.00012432244,4.38243151E-05,-0.0007253763,0.024057908,0.0346794724,0.07408498,-0.0023675852,-1.48253275E-05,-0.0017544328,0.000118977805,8.3848834E-05,-0.000545131159,0.02090847,0.0335620344,0.07432011,-0.00484675076,-0.000228366887,-0.00187576027,2.098119E-05,0.0024074018,0.00102253852,4.92200661,0.06152145,0.0943011045,0.0498935953,0.000101269834,-0.000143177545,2.12096838E-05,0.0024086684,0.00102297333,4.91952038,0.0600509979,0.09451053,0.04958339,0.000100031248,-0.000141973185,-0.00031645206,-0.000764220953,-0.00181049947,1.165344,0.102206871,-0.0107421875,0.02477365,0.00178408518,-0.00222887122,-0.0003177221,-0.000755056739,-0.00181246642,1.15602016,0.09945236,-0.0106201172,0.0247738641,0.00179128628,-0.00224400614,-0.5500161,2.13215256,2.73881,3.51421022
402,8.0399971513605433,2150,0,0,0,0,0,-0.0001433902,0,-0.0009933062,-0.0001433902,0,-0.0009933062,1,0,0,2.867803E-06,-5.96046448E-06,1.98661146E-05,0,0,0,-0.000626220368,-0.00148375332,-0.000222179937,-0.152191162,0.028800277,0.04668453,0.00180922658,6.507055E-05,0.002755449,0.000124130442,3.46452E-05,-0.0007330849,0.0240342412,0.0346794948,0.0740853,-0.00240544323,-1.38278892E-05,-0.00175388076,0.000118892785,7.480383E-05,-0.000548026466,0.0209032074,0.033562,0.07431976,-0.004861602,-0.000227034223,-0.00187570939,2.070341E-05,0.00240403414,0.00102526369,4.92217445,0.061522048,0.09430126,0.0500750057,9.767738E-05,-0.000143265628,2.09568952E-05,0.00240549445,0.001022732,4.9195714,0.0600504428,0.09451045,0.04966683,9.855133E-05,-0.000141619661,-0.000314847857,-0.000763133168,-0.00180194166,1.1652509,0.102190509,-0.0107727051,0.02465131,0.00177142222,-0.00223848666,-0.0003171656,-0.0007544458,-0.00180933985,1.156013,0.09944576,-0.0106201172,0.0247320384,0.00178601081,-0.00224952283,-0.5500161,2.1321528,2.73881,3.51421022
403,8.0599971442743765,2156,0,0,0,0,0,-0.000143350117,0,-0.000993615,-0.000143350117,0,-0.000993615,1,0,0,2.867001E-06,1.49011612E-08,1.98722919E-05,0,0,0,-0.0006262542,-0.00147654116,-0.000222171861,-0.152191162,0.0288005434,0.0466854461,0.00180837454,6.56936463E-05,0.0027540985,0.000124403261,4.38392162E-05,-0.0007241397,0.0240532849,0.03467983,0.0740859061,-0.002360552,-1.34148122E-05,-0.0017554462,0.000118853088,8.38786364E-05,-0.000545061834,0.02091172,0.0335624143,0.07431948,-0.004847123,-0.000226590157,-0.00187574688,2.1045249E-05,0.002407074,0.00102507812,4.922006,0.0615208037,0.0943018645,0.049821306,0.000101190948,-0.00014291775,2.09905538E-05,0.0024086684,0.00102266541,4.91950846,0.0600509234,0.0945099741,0.04958236,0.000100976678,-0.000141677752,-0.00031644752,-0.0007632077,-0.00181208178,1.16530943,0.102197558,-0.0107727051,0.0247896463,0.001787083,-0.00222097361,-0.000317812082,-0.0007547438,-0.00181241659,1.15603292,0.09945236,-0.0106201172,0.0247707758,0.00179153751,-0.00224553933,-0.5500161,2.13215256,2.73881,3.51421022
404,8.079997137188208,2162,0,0,0,0,0,-0.000143413432,0,-0.0009933363,-0.000143413432,0,-0.0009933363,1,0,0,2.86826753E-06,-5.96046448E-06,1.98667185E-05,0,0,0,-0.0006261956,-0.00148372352,-0.00022218778,-0.152191162,0.0288004372,0.0466845036,0.00180929236,6.52638E-05,0.00275534857,0.000124438229,3.46452E-05,-0.0007323181,0.0240349919,0.03467965,0.07408609,-0.00240170117,-1.3991611E-05,-0.00175535632,0.000118868265,7.480383E-05,-0.000548089331,0.0209067613,0.0335622281,0.0743194,-0.00486187,-0.000227174431,-0.00187552685,2.09370974E-05,0.00240400434,0.00102476147,4.922182,0.06152192,0.09430145,0.0500713624,9.874178E-05,-0.0001428155,2.08595757E-05,0.00240547955,0.001022793,4.919561,0.0600508973,0.09450983,0.0496672,9.91054258E-05,-0.000141419383,-0.000314802222,-0.0007645339,-0.00180302258,1.16522753,0.1021873,-0.0107727051,0.0246726368,0.00177170464,-0.00223616813,-0.0003174105,-0.000754088163,-0.00180915324,1.156023,0.09944837,-0.0106201172,0.0247280654,0.00178639742,-0.00225267746,-0.5500161,2.1321528,2.73881,3.51421022
405,8.0999971301020413,2169,0,0,0,0,0,-0.000143345431,0,-0.0009935342,-0.000143345431,0,-0.0009935342,1,0,0,2.86690738E-06,1.49011612E-08,1.98706766E-05,0,0,0,-0.0006262073,-0.00147654116,-0.000222186587,-0.152191162,0.02880046,0.04668534,0.00180819666,6.54763862E-05,0.002754582,0.000124580736,4.38541174E-05,-0.0007242483,0.024053691,0.0346795842,0.07408549,-0.00236127223,-1.38468176E-05,-0.00175618846,0.000118844444,8.389354E-05,-0.000548578857,0.0208958536,0.0335622355,0.07431928,-0.004864449,-0.000227060707,-0.00187551847,2.11754032E-05,0.00240702927,0.00102427544,4.92201328,0.06152029,0.09430053,0.0498194955,0.000100971673,-0.000142752615,2.08777365E-05,0.00241036713,0.00102298637,4.91959953,0.0600506626,0.09450978,0.0496692732,9.854748E-05,-0.000141573444,-0.000316319463,-0.000763967633,-0.00181275886,1.16529036,0.102194384,-0.0107727051,0.0248026159,0.001787551,-0.00221620523,-0.0003170688,-0.0007529259,-0.0018096891,1.15599322,0.09944088,-0.0106201172,0.0247427579,0.00178493024,-0.0022508353,-0.5500161,2.13215256,2.73881,3.51421022
406,8.1199971230158727,2175,0,0,0,0,0,-0.000143403726,0,-0.0009933141,-0.000143403726,0,-0.0009933141,1,0,0,2.86807335E-06,-5.94556332E-06,1.98662747E-05,0,0,0,-0.0006261293,-0.00148373842,-0.00022220274,-0.152191162,0.02879973,0.04668431,0.001809098,6.459699E-05,0.00275533739,0.000124261482,3.46750021E-05,-0.00073271693,0.024033213,0.0346786268,0.07408571,-0.00240401155,-1.46719285E-05,-0.00175422174,0.000118949407,7.480383E-05,-0.0005454511,0.0209019817,0.0335611254,0.07431906,-0.0048483694,-0.000227903627,-0.00187569635,2.11562983E-05,0.00240524113,0.00102364994,4.922186,0.06152094,0.09430196,0.0500696339,9.811446E-05,-0.000144066333,2.09273439E-05,0.00240306556,0.00102258311,4.91953468,0.06004915,0.09450972,0.04958343,9.968152E-05,-0.000141287077,-0.00031465842,-0.000762939453,-0.00180402142,1.16524553,0.102183133,-0.0107727051,0.0246947389,0.00177114294,-0.00223449059,-0.000317920261,-0.0007584244,-0.00181228109,1.15600109,0.09944617,-0.0106201172,0.024766162,0.00179276988,-0.002242409,-0.5500161,2.1321528,2.73881,3.51421022
407,8.1399971159297042,2182,0,0,0,0,0,-0.000143353187,0,-0.0009936488,-0.000143353187,0,-0.0009936488,1,0,0,2.86706268E-06,0,1.98729686E-05,0,0,0,-0.0006262842,-0.00147655606,-0.000222172268,-0.152191162,0.0288003031,0.0466855243,0.00180845289,6.597219E-05,0.00275424379,0.0001243316,4.37945127E-05,-0.0007244317,0.02405129,0.0346794836,0.0740845,-0.00236175023,-1.28696884E-05,-0.001755293,0.000118987562,8.383393E-05,-0.0005442868,0.0209172387,0.03356219,0.07431973,-0.004843504,-0.000225875687,-0.00187662139,2.106195E-05,0.00240568817,0.00102371234,4.922015,0.0615206473,0.09429998,0.0498184636,0.000102944519,-0.000143197845,2.11289971E-05,0.00240875781,0.00102203514,4.919483,0.0600512922,0.09451037,0.0495783761,0.0001031709,-0.000141404409,-0.0003165993,-0.000766813755,-0.00181274931,1.16529357,0.1021974,-0.0107727051,0.0248007029,0.00178872864,-0.00221710186,-0.000318074948,-0.0007546246,-0.00181280973,1.15605521,0.09946246,-0.0105896,0.0247770436,0.00179215963,-0.00224862481,-0.5500161,2.13215256,2.73881,3.51421022
408,8.1599971088435375,2189,0,0,0,0,0,-0.000143403639,0,-0.0009933221,-0.000143403639,0,-0.0009933221,1,0,0,2.86807153E-06,-5.96046448E-06,1.98664347E-05,0,0,0,-0.0006261976,-0.00148370862,-0.0002221865,-0.152191162,0.0288005471,0.0466845073,0.00180906476,6.562346E-05,0.002755436,0.000124319966,3.46750021E-05,-0.000732779445,0.0240307543,0.0346798152,0.0740853846,-0.00240377476,-1.35404662E-05,-0.00175492733,0.000118621661,7.48634338E-05,-0.000548021344,0.02091329,0.0335626267,0.07431936,-0.004861721,-0.000226625067,-0.00187446713,2.094745E-05,0.00240574777,0.00102352467,4.922187,0.06152201,0.09430168,0.05006944,9.857165E-05,-0.000143165147,2.0917465E-05,0.00240604579,0.00102294714,4.919538,0.06005186,0.09450987,0.04966737,9.91845664E-05,-0.0001424134,-0.000314608624,-0.0007621646,-0.00180426682,1.16525269,0.102185562,-0.0107727051,0.0246992763,0.00177088764,-0.002234793,-0.000317403028,-0.0007523298,-0.00180881284,1.15605164,0.099455744,-0.0106201172,0.0247204956,0.0017860271,-0.00225489913,-0.5500161,2.1321528,2.73881,3.51421022
409,8.1799971017573689,2195,0,0,0,0,0,-0.0001433241,0,-0.0009935346,-0.0001433241,0,-0.0009935346,1,0,0,2.86648083E-06,1.49011612E-08,1.98706839E-05,0,0,0,-0.000626175,-0.00147689879,-0.000222188013,-0.152191162,0.0288008712,0.0466858558,0.00180815987,6.579257E-05,0.00275204354,0.0001242816,4.37945127E-05,-0.000724374666,0.0240484457,0.03468012,0.0740847439,-0.00236169575,-1.34743468E-05,-0.00175486237,0.000118777243,8.3848834E-05,-0.0005484676,0.0209030174,0.0335630625,0.07431946,-0.004864086,-0.000226665172,-0.00187535607,2.10242342E-05,0.002405718,0.00102373341,4.922015,0.06152116,0.0943007,0.049818404,0.0001020104,-0.000143292025,2.07711655E-05,0.00240986049,0.00102348707,4.91957951,0.06005173,0.09450997,0.04967019,9.804831E-05,-0.000141502635,-0.00031655794,-0.000766590238,-0.00181264116,1.16530442,0.102197282,-0.0107727051,0.0247980021,0.00178853562,-0.00221736752,-0.00031711362,-0.00075289607,-0.00180897117,1.15601027,0.09944401,-0.0106201172,0.0247260537,0.00178523979,-0.00225151842,-0.5500161,2.13215256,2.73881,3.51421022
410,8.1999970946712022,2202,0,0,0,0,0,-0.000143410449,0,-0.0009933275,-0.000143410449,0,-0.0009933275,1,0,0,2.86820773E-06,-5.96046448E-06,1.98665421E-05,0,0,0,-0.0006261617,-0.00148375332,-0.0002222069,-0.152191162,0.028800346,0.04668444,0.00180920446,6.48457062E-05,0.00275519467,0.0001241488,3.46899033E-05,-0.000732621935,0.0240283124,0.0346794538,0.074085325,-0.00240339,-1.44155829E-05,-0.001753763,0.0001189014,7.480383E-05,-0.0005453386,0.0209099054,0.0335621722,0.07431962,-0.004847965,-0.000227693221,-0.00187557365,2.08528054E-05,0.00240516663,0.00102379383,4.92218733,0.0615218356,0.09430155,0.0500696935,9.80063342E-05,-0.000143604455,2.1101625E-05,0.00240311027,0.00102314423,4.919517,0.0600507967,0.0945100561,0.0495845638,0.000100561294,-0.000141867669,-0.000314699457,-0.000762864947,-0.00180399162,1.16525567,0.102185465,-0.0107727051,0.0246920325,0.00177129451,-0.0022355658,-0.0003178534,-0.000757843256,-0.00181171182,1.15601289,0.09945298,-0.0106201172,0.0247557648,0.00179232284,-0.00224334118,-0.5500161,2.1321528,2.73881,3.51421022
411,8.2199970875850337,2208,0,0,0,0,0,-0.000143349753,0,-0.000993576,-0.000143349753,0,-0.000993576,1,0,0,2.86699378E-06,1.49011612E-08,1.98715134E-05,0,0,0,-0.0006262862,-0.00147652626,-0.000222174043,-0.152191162,0.02880093,0.0466855,0.00180843519,6.600544E-05,0.00275418255,0.000124456987,4.38094139E-05,-0.000724322163,0.024046883,0.0346801542,0.07408529,-0.00236124941,-1.30817425E-05,-0.00175586808,0.00011880105,8.38637352E-05,-0.0005478155,0.02090585,0.03356309,0.07431963,-0.004861019,-0.0002261932,-0.00187561614,2.10524649E-05,0.002405718,0.00102401036,4.92201662,0.06152101,0.09430114,0.04981904,0.000102325394,-0.000142704434,2.11416773E-05,0.00241102278,0.00102254341,4.91956758,0.0600520521,0.09450999,0.04966566,9.98360847E-05,-0.0001423286,-0.000316610764,-0.0007663965,-0.00181247457,1.16530478,0.102197364,-0.0107727051,0.024795413,0.001788524,-0.00221817987,-0.0003169607,-0.0007516742,-0.00181003264,1.15601778,0.0994489,-0.0106201172,0.0247488171,0.00178480253,-0.00224989024,-0.5500161,2.13215256,2.73881,3.51421022
412,8.2399970804988651,2213,0,0,0,0,0,-0.00014341512,0,-0.000993266,-0.00014341512,0,-0.000993266,1,0,0,2.86830141E-06,-5.94556332E-06,1.98653124E-05,0,0,0,-0.0006261546,-0.00148373842,-0.000222180359,-0.152191162,0.0288004875,0.0466842949,0.00180904579,6.482947E-05,0.002755277,0.000124422528,3.46750021E-05,-0.000732540444,0.0240270682,0.0346794538,0.07408586,-0.00240304857,-1.45090371E-05,-0.00175509241,0.000118942065,7.481873E-05,-0.0005488991,0.0208935682,0.0335621946,0.07431951,-0.004865635,-0.000227845856,-0.00187569333,2.09148966E-05,0.00240518153,0.00102398358,4.92218828,0.06152153,0.09430184,0.0500699766,9.79583856E-05,-0.000142829245,2.11999741E-05,0.002404809,0.00102298777,4.91960669,0.06005088,0.0945099145,0.04967024,9.810367E-05,-0.000142166944,-0.000314726582,-0.000762850046,-0.00180381117,1.16525364,0.10218519,-0.0107727051,0.0246899426,0.00177125935,-0.00223553949,-0.0003169826,-0.0007559955,-0.0018092033,1.15597737,0.0994415,-0.0106201172,0.0247298554,0.001785892,-0.002246372,-0.5500161,2.1321528,2.73881,3.51421022
413,8.2599970734126984,2220,0,0,0,0,0,-0.000143351717,0,-0.0009935739,-0.000143351717,0,-0.0009935739,1,0,0,2.86703312E-06,0,1.987147E-05,0,0,0,-0.0006262516,-0.00147654116,-0.000222179646,-0.152191162,0.0288004465,0.04668533,0.00180853507,6.54617E-05,0.00275408267,0.000124556318,4.37945127E-05,-0.000724226469,0.0240457412,0.0346793868,0.07408539,-0.00236112857,-1.37588486E-05,-0.00175608555,0.000118942167,8.381903E-05,-0.000545227842,0.0209005,0.03356213,0.07431884,-0.004847766,-0.000226998236,-0.00187605456,2.11151273E-05,0.00240573287,0.00102414191,4.922019,0.0615207031,0.09430084,0.0498191,0.000102023259,-0.000142613848,2.10643157E-05,0.0024086535,0.00102218194,4.91954,0.0600502826,0.0945095,0.0495816953,0.000100279191,-0.000141626122,-0.0003165107,-0.0007663965,-0.0018124436,1.16530156,0.102198221,-0.0107727051,0.02479485,0.0017883277,-0.00221730373,-0.000317751517,-0.0007557869,-0.00181315956,1.156001,0.09944578,-0.0106201172,0.024786476,0.0017916552,-0.00224280288,-0.5500161,2.13215256,2.73881,3.51421022
414,8.27999706632653,2226,0,0,0,0,0,-0.000143419646,0,-0.0009933825,-0.000143419646,0,-0.0009933825,1,0,0,2.86839168E-06,-5.96046448E-06,1.98676425E-05,0,0,0,-0.000626208843,-0.00148372352,-0.000222183022,-0.152191162,0.0288003534,0.0466844141,0.00180894637,6.523179E-05,0.00275540375,0.000124174752,3.46899033E-05,-0.0007325972,0.0240262914,0.03467944,0.07408571,-0.00240297755,-1.37410971E-05,-0.00175413745,0.000119049211,7.483363E-05,-0.0005446465,0.0209142733,0.0335621126,0.07431951,-0.00484482246,-0.0002268702,-0.0018765456,2.10844864E-05,0.00240522623,0.00102401862,4.92219,0.06152163,0.09430211,0.050070297,9.841421E-05,-0.000144095044,2.10445651E-05,0.002403766,0.00102199265,4.919488,0.0600505359,0.0945106,0.0495793521,0.00010169587,-0.000141058961,-0.000314646284,-0.000762790442,-0.00180385774,1.16525233,0.1021854,-0.0107727051,0.02469088,0.00177106762,-0.00223496254,-0.0003181668,-0.000756710768,-0.00181243243,1.15605056,0.0994588062,-0.0105896,0.0247672759,0.00179308862,-0.00224689581,-0.5500161,2.1321528,2.73881,3.51421022
415,8.2999970592403631,2231,0,0,0,0,0,-0.000143342244,0,-0.0009935827,-0.000143342244,0,-0.0009935827,1,0,0,2.86684372E-06,1.49011612E-08,1.98716443E-05,0,0,0,-0.000626284629,-0.00147654116,-0.000222168339,-0.152191162,0.0288011469,0.0466853976,0.00180856651,6.626228E-05,0.002754141,0.000124493119,4.38094139E-05,-0.000724256737,0.02404513,0.0346803926,0.0740852058,-0.00236081867,-1.2858206E-05,-0.00175612292,0.000118522177,8.38786364E-05,-0.0005477202,0.0209114924,0.033563368,0.07431928,-0.004860661,-0.000225902069,-0.00187431264,2.11164534E-05,0.00240573287,0.00102410349,4.92202044,0.06152147,0.09430069,0.049819015,0.00010268468,-0.000142760138,2.08808542E-05,0.00241100788,0.00102267356,4.91954136,0.0600526,0.0945101157,0.049665723,9.99669355E-05,-0.000142569013,-0.000316479127,-0.000766515732,-0.00181249517,1.16530085,0.102198184,-0.0107727051,0.0247959718,0.001788215,-0.00221718242,-0.000317220052,-0.0007505864,-0.0018094721,1.15605426,0.09945408,-0.0106201172,0.0247347,0.001785272,-0.00225431472,-0.5500161,2.13215256,2.73881,3.51421022
416,8.3199970521541946,2237,0,0,0,0,0,-0.000143410449,0,-0.0009932836,-0.000143410449,0,-0.0009932836,1,0,0,2.868208E-06,-5.94556332E-06,1.98656635E-05,0,0,0,-0.000626161636,-0.00148372352,-0.000222184841,-0.152191162,0.0288008377,0.0466843247,0.00180882972,6.505514E-05,0.00275536138,0.000124411483,3.46601E-05,-0.000732527464,0.0240253825,0.0346798562,0.0740859061,-0.00240287255,-1.43553807E-05,-0.00175511208,0.00011882688,7.481873E-05,-0.0005487568,0.0209001359,0.0335627124,0.07431956,-0.0048650247,-0.0002276456,-0.00187519612,2.1041189E-05,0.00240522623,0.00102397869,4.922192,0.0615220368,0.09430208,0.0500700139,9.783439E-05,-0.000143195051,2.07536887E-05,0.002404824,0.00102367927,4.91958332,0.0600513369,0.09451011,0.0496717021,9.781083E-05,-0.0001413448,-0.000314662931,-0.000762850046,-0.00180394063,1.16525126,0.1021845,-0.0107727051,0.0246920753,0.00177118892,-0.00223478465,-0.0003172419,-0.0007548779,-0.001808346,1.1560061,0.09944537,-0.0106201172,0.0247126278,0.001785883,-0.00225177547,-0.5500161,2.1321528,2.73881,3.51421022
417,8.3399970450680261,2243,0,0,0,0,0,-0.000143351848,0,-0.0009935877,-0.000143351848,0,-0.0009935877,1,0,0,2.86703585E-06,0,1.98717444E-05,0,0,0,-0.0006262476,-0.00147654116,-0.000222174669,-0.152191162,0.0288008861,0.0466853641,0.00180888141,6.543787E-05,0.002754033,0.000124559549,4.37945127E-05,-0.000724217156,0.0240440965,0.0346799642,0.0740853,-0.00236097677,-1.35728278E-05,-0.00175619044,0.000118836346,8.383393E-05,-0.000545023766,0.020908257,0.03356283,0.07431965,-0.004846871,-0.000226802338,-0.001875625,2.11258284E-05,0.00240568817,0.00102410244,4.92202234,0.06152177,0.0943008959,0.0498189442,0.000102826823,-0.000142591874,2.10726121E-05,0.0024086833,0.00102301652,4.91952,0.0600513965,0.09451014,0.04958328,0.000101001606,-0.000141946439,-0.0003166342,-0.000766560435,-0.00181253883,1.16529775,0.102200843,-0.0107727051,0.0247969311,0.00178851257,-0.00221881177,-0.000317773258,-0.00075493753,-0.0018124152,1.15602231,0.0994528,-0.0106201172,0.0247724615,0.00179128686,-0.00224519917,-0.5500161,2.13215256,2.73881,3.51421022
418,8.35999703798186,2250,0,0,0,0,0,-0.00014339108,0,-0.000993485,-0.00014339108,0,-0.000993485,1,0,0,2.86782051E-06,-5.94556332E-06,1.986969E-05,0,0,0,-0.00062615925,-0.00148370862,-0.000222188231,-0.152191162,0.02880039,0.0466843322,0.00180872588,6.492865E-05,0.00275533553,0.000124229642,3.46452E-05,-0.0007254673,0.02406384,0.03467942,0.0740859061,-0.002367839,-1.43636435E-05,-0.00175407948,0.00011888305,7.480383E-05,-0.0005480724,0.0209035259,0.0335619375,0.07431995,-0.00486156531,-0.000227817029,-0.00187537342,2.09773843E-05,0.00240187347,0.00102374156,4.92199135,0.06152111,0.0943023041,0.0498971343,0.000101047313,-0.0001434476,2.1125652E-05,0.00240542,0.00102278125,4.9195714,0.0600511432,0.09451021,0.04966718,9.883607E-05,-0.000142127043,-0.000316463382,-0.0007660091,-0.00180898746,1.16535187,0.102209866,-0.0107421875,0.02474062,0.00178460858,-0.002228535,-0.000317079364,-0.0007545203,-0.00180936,1.15601182,0.0994502,-0.0106201172,0.0247318987,0.00178588717,-0.002248969,-0.5500161,2.1321528,2.73881,3.51421022
419,8.37999703089569,2256,0,0,0,0,0,-0.000143326281,0,-0.0009935396,-0.000143326281,0,-0.0009935396,1,0,0,2.86652448E-06,0,1.98707839E-05,0,0,0,-0.000626148249,-0.00147689879,-0.000222160626,-0.152191162,0.0288,0.0466856025,0.00180841668,6.514499E-05,0.00275204866,0.000124333383,4.377961E-05,-0.000732710643,0.0240425542,0.034679357,0.0740866438,-0.00240365975,-1.3816747E-05,-0.00175488845,0.000118942582,8.3848834E-05,-0.000545091,0.0209121034,0.03356167,0.07431965,-0.004846945,-0.000227126584,-0.00187597482,2.07253852E-05,0.00240969658,0.00102567172,4.922161,0.0615225621,0.09430236,0.05007477,9.775608E-05,-0.000142622055,2.11649312E-05,0.00240875781,0.00102261035,4.91950846,0.0600504,0.09451022,0.04958228,0.000100074227,-0.000141914425,-0.0003146651,-0.0007597804,-0.001802196,1.16526091,0.102194592,-0.0107727051,0.0246598255,0.00176986051,-0.00224083965,-0.000317849277,-0.000754714,-0.00181249483,1.15603244,0.09945319,-0.0106201172,0.02477244,0.00179175544,-0.0022448923,-0.5500161,2.13215256,2.73881,3.51421022
420,8.3999970238095241,2262,0,0,0,0,0,-0.000143435551,0,-0.000993241,-0.000143435551,0,-0.000993241,1,0,0,2.86871E-06,-5.94556332E-06,1.98648122E-05,0,0,0,-0.0006262971,-0.00148375332,-0.000222207454,-0.152191162,0.0288009644,0.0466845557,0.001808912,6.619697E-05,0.00275539979,0.000124387589,3.46452E-05,-0.000731487758,0.0240209345,0.0346804559,0.0740865,-0.00239673862,-1.28334823E-05,-0.00175567053,0.000118781296,7.480383E-05,-0.0005479965,0.02090654,0.0335632861,0.07431933,-0.004862057,-0.000225633717,-0.00187565945,2.12243285E-05,0.00240306556,0.00102580083,4.92219734,0.061521668,0.0943020359,0.04999637,9.724081E-05,-0.000143707788,2.09797163E-05,0.00240491331,0.00102280837,4.91956043,0.06005208,0.0945098251,0.0496670268,0.000100621561,-0.000141903074,-0.000314329576,-0.000762715936,-0.00180624868,1.16520166,0.102173276,-0.0108032227,0.0247206744,0.00177430478,-0.00222045882,-0.000317225815,-0.000754982233,-0.00180896441,1.1560204,0.09945178,-0.0106201172,0.02472288,0.00178631314,-0.00225053634,-0.5500161,2.1321528,2.73881,3.51421022
421,8.4199970167233555,2269,0,0,0,0,0,-0.000143355981,0,-0.0009935452,-0.000143355981,0,-0.0009935452,1,0,0,2.86711861E-06,0,1.98708949E-05,0,0,0,-0.0006261865,-0.00147655606,-0.000222181581,-0.152191162,0.02880107,0.0466851257,0.00180856336,6.558036E-05,0.00275452738,0.000124656159,4.37945127E-05,-0.000723660167,0.0240438636,0.0346801579,0.07408566,-0.00235834718,-1.399931E-05,-0.00175655866,0.000118867392,8.383393E-05,-0.0005485924,0.0208961423,0.03356316,0.07431915,-0.00486450456,-0.00022717251,-0.00187562557,2.1510692E-05,0.00240568817,0.00102291675,4.922033,0.0615210272,0.09430105,0.0498140454,0.00010310283,-0.000143325029,2.09896189E-05,0.00241035223,0.0010230972,4.91959953,0.06005165,0.0945092738,0.04966961,9.807019E-05,-0.000141827448,-0.000316373,-0.0007683784,-0.0018140485,1.1652751,0.102192588,-0.0107727051,0.02482681,0.00178886938,-0.00221160962,-0.00031695154,-0.000752866268,-0.00180963019,1.15598977,0.09944141,-0.0106201172,0.0247413,0.00178476376,-0.00224948069,-0.5500161,2.13215256,2.73881,3.51421022
